 তত্ত্বজিজ্ঞাসা  |/বিশেষ্য পদ/ সত্য বা তথ্য সম্বন্ধে অনুসন্ধিৎসা, ব্রহ্মজ্ঞানলাভে ইচ্ছুক।
 তত্ত্বজ্ঞ  |/বিশেষণ পদ/ যিনি তত্ত্ব জানেন; ব্রহ্মজ্ঞ; দার্শনিক; ধর্মতত্ত্ববিদ্‌।
 তত্ত্বজ্ঞান  |/বিশেষ্য পদ/ ব্রহ্মজ্ঞান, পারমার্থিক জ্ঞান; প্রকৃত জ্ঞান; দার্শনিক জ্ঞান।
 তত্ত্বজ্ঞানী  |/বিশেষণ পদ/ ব্রহ্মজ্ঞানী, দার্শনিক।
 তত্ত্বতঃ  |/অব্যয় পদ/ স্বরূপতঃ, যর্থাথতঃ।
 তত্ত্বতল্লাস, তত্ত্বতালাস  |/বিশেষ্য পদ/ খোঁজ খবর, তত্ত্ব পাঠানো বা লৌকিকতা।
 তত্ত্বদর্শী  |/বিশেষণ পদ/ তত্ত্বজ্ঞ, বিচক্ষণ, জ্ঞানী; স্বরূপদর্শী। /বিশেষ্য পদ/ তত্ত্বদর্শিতা।
 তত্ত্ববধারক  |/বিশেষ্য , বিশেষণ পদ/ তত্ত্বনির্ণায়ক, তত্ত্বনির্ধারক, স্বরূপনির্ণেতা। /বিশেষণ পদ/ স্ত্রীলিঙ্গ. তত্ত্বাবধারিকা।
 তত্ত্ববিদ্যা  |/বিশেষ্য পদ/ দর্শনশাস্ত্রবিশেষ - যাহাতে পদার্থের মূল তত্ত্বের আলোচনা থাকে।
 তত্ত্ববিবেক  |/বিশেষ্য পদ/ তত্ত্ববিষয়ে বিশেষ জ্ঞান।
 তত্ত্ববিৎ  |/বিশেষণ পদ/ যিনি তত্ত্ব জানেন, জ্ঞানী।
 তত্ত্বলোচনা  |/বিশেষ্য পদ/ দার্শনিক জ্ঞান, সত্য তত্ত্ব ইত্যাদির চর্চা আলোচনা বা অনুশীলন।
 থ  |বাঙলা বর্ণমালার সপ্তদশ ব্যঞ্জনবর্ণ।
 থ-কার  |/বিশেষ্য পদ/ থ বর্ণ।
 থঅন২  |স্থান, জায়গা, পীঠস্থান পীরের থান.।
 থই থই, থৈ থৈ  |/অব্যয় পদ/ তরল দ্রব্যাদির পরিপূর্ণতা বা পরিব্যপ্তিসূচক জল থই থই.।
 থই, থৈ  |/বিশেষ্য পদ/ তলস্পর্শ, তলভূমি, আশ্রয়, সীমা।
 থউকা  |/বিশেষণ পদ/ মোটের উপর, থোক হিসাবে, আন্দাজী, অনুমিত।
 থকথকে  |/বিশেষণ পদ/ থকথক করছে এমন, গাঢ়, ঘন।
 থকা  |/ক্রিয়া পদ/ থামা, অবসন্ন হওয়া।
 থকিত  |/বিশেষণ পদ/ থাকিয়াছে এমন, স্থগিত।
 থতমত  |/বিশেষণ পদ/ বিহ্বল, হতভম্ভ থতমত খাওয়া.।
 থমক  |/বিশেষ্য পদ/ সহসা থামা, থেমে, থেমে চলা, ঠমক।
 থমকান, থমকানো  |/ক্রিয়া পদ/ হঠাৎ থেমে যাওয়া।
 থমকানি  |/বিশেষ্য পদ/ কাজ করতে করতে হঠাৎ থেমে পড়া।
 থমকি  |/অসমাপিকা ক্রিয়া পদ/ চলতে চলতে হঠাৎ; স্তম্ভিতভাব।
 থমথমে  |/বিশেষণ পদ/ নিস্তব্ধ, নিথর।
 থর  |/বিশেষ্য পদ/ স্তবক, স্তর, বলি।
 থরথর  |১. /অব্যয় পদ/ কম্পনসূচক। ২. /বিশেষণ পদ/ কাঁপছে এমন, কম্পিত।
 থরথরানি  |/বিশেষ্য পদ/ থরথর কম্পন।
 থরথরানো  |/ক্রিয়া পদ/ থরথর করে কাঁপা।
 থরহরি  |/বিশেষণ , ক্রিয়া বিশেষণ পদ/ থরথর করে।
 থরি  |/বিশেষ্য পদ/ শ্রেণী।
 থরে-থরে, থরে-বিথরে  |/বিশেষণ পদ/ স্তরে স্তরে, স্তবকে স্তবকে।
 থলথল  |/অব্যয় পদ/ কোমলতা ও স্থূলতার লক্ষণসূচক।
 থলথলে  |/বিশেষণ পদ/ কোমল, মাংসল।
 থলি, থলী, থলিয়া, থলে  |/বিশেষ্য পদ/ চট বস্ত্র ইত্যাদি নির্মিত ঝোলা।
 থলো  |/বিশেষ্য পদ/ গোছা, স্তবক, কাঁদি।
 থসথসে  |/বিশেষণ পদ/ আর্দ্র, ঢিলা, অদৃঢ়।
 থা  |১. /বিশেষ্য পদ/ স্থান। ২. প্রকারার্থ বাচক প্রত্যয় সর্বথা, অন্যথা.।
 থাই  |থই এর রূপভেদ।
 থাউকা, থাউকো, থাওকা, থউকা  |/বিশেষণ পদ/ মোটের উপর, থোক হিসাবে, আন্দাজী।
 থাক  |১. /বিশেষ্য পদ/ স্তবক, শ্রেণী, স্তর। ২. /ক্রিয়া পদ/ অবস্থান করুক।
 থাককাটা  |/বিশেষণ পদ/ শ্রেণী বিভক্ত, স্তরে স্তরে সাজানো।
 থাকবন্দী  |/বিশেষণ পদ/ স্তরে স্তরে বিভক্ত।
 থাকবস্তি  |/বিশেষ্য পদ/ ক্ষেত্র সীমা নির্ধারণ।
 থাকা  |১. /ক্রিয়া পদ/ রওয়া রহা., বাস করা সে মাদ্রাজে থাকে.; অবস্থান করা নৌকায় থাকা.; কাল কাটানো সুখে থাকা.; নিবৃত্ত হওয়া ও কথা থাকুক.; জীবিত রওয়া আমি থাকতে আমার ছেলেদের অভাব হবেনা.; বজায় থাকা কুল-মান থাকা.; অভ্যস্ত হওয়া শুধু দুধ খেয়ে থাকা.; পিছনে পড়ে রও
 থাকাথাকি  |বিদ্যমানতা, স্থিতি।
 থাকান, থাবানো  |/ক্রিয়া পদ/ থাবার দ্বারা আঘাত করা।
 থাকা২  |/ক্রিয়া পদ/ রক্ষিত হওয়া জীবন থাকা, কথা থাকা.; জাগরুক রওয়া স্মরণে থাকা, মনে থাকা.; সংসার শ্লিষ্ট হওয়া আমি ও কথায় থাকি না.; টেঁকা ঘরে মন থাকে না.। ২. /বিশেষ্য পদ/ উক্ত সকল অর্থে। অন্ধকারে থাকা, ঘুমিয়ে থাকা- অজ্ঞ হয়ে থাকা। ডুবে থাকা- আচ্ছন্ন হয়ে থাকা ম
 থাকিয়া-থাকিয়া, থেকে-থেকে  |/ক্রিয়া বিশেষণ পদ/ কিছুকাল পরে পরে।
 থান  |১. /বিশেষ্য পদ/ পাড়বিহীন বা সাদা ধুতি, সম্পূর্ণ বস্ত্রখন্ড, একটানা বোনা কাপড়ের টুকরা। ২. /বিশেষণ পদ/ নিরবচ্ছিন্ন, আস্ত, থান ইঁট.; গোটা।
 থানকুনি  |/বিশেষ্য পদ/ থুলকুড়ি, ঔষধে ব্যবহৃত গুল্মবিশেষ।
 থানা  |/বিশেষ্য পদ/ স্থান, সৈন্য, সমাবেশ, পুলিসের দপ্তর, পুলিশ স্টেশন।
 থানাদার  |/বিশেষ্য পদ/ থানার ভারপ্রাপ্ত কর্মচারী. দারোগা।
 থানাদারি, থানাদারী  |/বিশেষ্য পদ/ দারোগার কাজ বা পদ।
 থাপক  |/বিশেষ্য পদ/ স্থাপক, প্রতিষ্ঠাতা।
 থাপড়, থাপ্পড়, থাপড়া  |/বিশেষ্য পদ/ চড়, চপেটাঘাত, থাবা। /ক্রিয়া পদ/ থাপড়ানো।
 থাবা  |/বিশেষ্য পদ/ নখসমেত পশুর পদতল; করতল।
 থাবড়ি  |/বিশেষ্য পদ/ শরীর শিথিল করে মাটিতে বসা।
 থাম  |/বিশেষ্য পদ/ স্তম্ভ, খুঁটি।
 থামা  |১. /ক্রিয়া পদ/ গতি স্তব্ধ করা, থেমে যাওয়া
 থামান, থামানো  |/ক্রিয়া পদ/ গতি স্তব্ধ করা, নিরস্ত করা।
 থামাল  |/বিশেষ্য পদ/ খাড়া গাঁথনি।
 থারি, থারী  |/বিশেষ্য পদ/ ছোট আকারের থালাবিশেষ, পাত্র, আধার।
 থার্মোমিটার  |/বিশেষ্য পদ/ তাপ নির্ণয়ের যন্ত্র।
 থালা, থাল  |/বিশেষ্য পদ/ ধাতু বা মাটি নির্মিত চ্যাপটা পাত্রবিশেষ।
 থালি, থালী  |/বিশেষ্য পদ/ ক্ষুদ্র থালা।
 থাসা  |/ক্রিয়া পদ/ ঠেসে দেয়া, মর্দন করা।
 থিকথিক  |/অব্যয় পদ/ বহু বস্তু বা প্রাণীর বিরক্তিকর একত্র সন্নিবেশের ভাবসূচক।
